,n_samples,simulation,criterion,average,error
83,10,ellipse,friedman_mse,0.05594092396566699,0.0017242074574751367
84,10,diamond,mae,0.04410454517010457,0.00020471595956193876
85,10,diamond,mse,0.044298689962446375,0.0006567644867070062
86,10,diamond,friedman_mse,0.044293777452662414,0.0007261520649317351
87,10,log,mae,0.22839328526253272,0.0031465099835532224
88,10,log,mse,0.22374946035095095,0.002480277121254517
89,10,log,friedman_mse,0.22850800098350338,0.0018524725185590672
90,10,quadratic,mae,3.2462348920158832,0.08314314727620249
91,10,quadratic,mse,3.3356246382756103,0.070832071918456
92,10,quadratic,friedman_mse,3.0518558913819573,0.16548491606459959
93,10,w_shape,mae,2.4491192161408257,0.010434465886261063
94,10,w_shape,mse,3.284929383137314,0.06128201102994751
95,10,w_shape,friedman_mse,4.585252358804354,0.7385705595627744
96,10,two_parabolas,mae,0.02778766323344235,0.00033305007417829517
97,10,two_parabolas,mse,0.028212879598853453,0.000342969594025472
98,10,two_parabolas,friedman_mse,0.03159834187682827,0.0009960333204992304
99,10,fourth_root,mae,0.19463836956928623,0.0032736201627887505
100,10,fourth_root,mse,0.20174578375805127,0.0014746560653814786
101,10,fourth_root,friedman_mse,0.20804272463917983,0.00606350637814084
102,10,multi_indept,mae,0.08697291611745998,0.004221531776704047
103,10,multi_indept,mse,0.08056322538257141,0.0007519364997299726
104,10,multi_indept,friedman_mse,0.08607416658793905,0.0027869774664256086
105,10,bernoulli,mae,1.475098097785097,0.029494618753786634
106,10,bernoulli,mse,1.4033687003521067,0.014099660666704287
107,10,bernoulli,friedman_mse,1.379854723803478,0.017623102898503287
108,10,square,mae,0.044503988648314154,0.0005906649975065922
109,10,square,mse,0.044963563789900386,0.00032473492561962356
110,10,square,friedman_mse,0.0447248946607267,0.00015971384848875627
111,10,linear,mae,0.7759078232308951,0.00976751205340569
112,10,linear,mse,0.7833110169309399,0.013487182323564774
113,10,linear,friedman_mse,0.7506011797817397,0.00678449486316846
114,10,exponential,mae,61.98207228417603,3.6095343518210306
115,10,exponential,mse,63.16023539225655,0.6303720955104236
116,10,exponential,friedman_mse,69.45987919986267,6.019421605005608
117,10,cubic,mae,138.99933423455272,4.7847213467026455
118,10,cubic,mse,134.37989688794914,5.675267228655057
119,10,cubic,friedman_mse,142.93811672100375,7.1717109072710965
120,15,joint_normal,mae,0.07369301273940225,0.0006438191171573879
121,15,joint_normal,mse,0.07482559402278224,0.0005010736586999362
122,15,joint_normal,friedman_mse,0.07637360845209054,0.0006708294892881777
123,15,sine_4pi,mae,0.05249267033381553,0.00042839512641199424
124,15,sine_4pi,mse,0.05275412654967726,0.00024246275755722532
125,15,sine_4pi,friedman_mse,0.05256933506646365,0.00047196488719711217
126,15,sine_16pi,mae,0.052742644188089646,0.0006569044444853632
127,15,sine_16pi,mse,0.053297659612720816,0.0005705931585571691
128,15,sine_16pi,friedman_mse,0.05249276413637619,0.0003785590165338025
129,15,multi_noise,mae,0.07802482543812339,0.0011480831299393026
130,15,multi_noise,mse,0.0766336773220567,0.0008149086210427372
131,15,multi_noise,friedman_mse,0.07418311015807343,0.0006465774580374441
132,15,step,mae,0.5609910910516119,0.0033972389001079534
133,15,step,mse,0.5556830164473426,0.004230943913178705
134,15,step,friedman_mse,0.5671272385807977,0.002396266250608384
135,15,spiral,mae,3.4007060139233936,0.07342870588268816
136,15,spiral,mse,3.3976256654964003,0.12304782190586709
137,15,spiral,friedman_mse,3.5257579955449727,0.06755597390307005
138,15,circle,mae,0.05522665738120204,0.00031522180507752875
139,15,circle,mse,0.054299380395362716,0.0014026936331284858
140,15,circle,friedman_mse,0.05374219162059004,0.0008263797989723157
141,15,ellipse,mae,0.05682198681647802,0.0013291325746178106
142,15,ellipse,mse,0.05427369787086187,0.000935088263684692
143,15,ellipse,friedman_mse,0.05506946906999179,0.0010261202499862597
144,15,diamond,mae,0.043448880735946174,0.0002470399675207356
145,15,diamond,mse,0.04377844933860105,0.0002447434450383523
146,15,diamond,friedman_mse,0.04430319434892979,0.0003566363747256762
147,15,log,mae,0.21264601677819078,0.0020405780602904718
148,15,log,mse,0.2256609411284647,0.004900969899254049
149,15,log,friedman_mse,0.2159925359466815,0.0028809758073742066
150,15,quadratic,mae,3.139551059020671,0.10087392095835494
151,15,quadratic,mse,3.10088549216565,0.04564718352482708
152,15,quadratic,friedman_mse,3.185520343313171,0.021038278726900516
153,15,w_shape,mae,3.418058884348524,0.27460135610495523
154,15,w_shape,mse,4.155192856865913,0.07804498085153981
155,15,w_shape,friedman_mse,2.7407147733935493,0.018484041589665032
156,15,two_parabolas,mae,0.02837496066408422,0.0003924479585354997
157,15,two_parabolas,mse,0.02948763699152082,0.00036244577946759656
158,15,two_parabolas,friedman_mse,0.030041201431047944,0.00047885703282087705
159,15,fourth_root,mae,0.20461094659403792,0.0013028468364043482
160,15,fourth_root,mse,0.2012865307882131,0.0029794906917753575
161,15,fourth_root,friedman_mse,0.2084053867331117,0.002159792622174526
162,15,multi_indept,mae,0.08236071935212891,0.0016756366452801875
163,15,multi_indept,mse,0.08534448225599933,0.001186604017587851
164,15,multi_indept,friedman_mse,0.08439028427798372,0.0017301831224736058
165,15,bernoulli,mae,1.4161210394577979,0.016746605953382322
166,15,bernoulli,mse,1.3957162242783916,0.019283685899180683
167,15,bernoulli,friedman_mse,1.3818627424478795,0.015522978396204583
168,15,square,mae,0.04383612988150795,0.0003174032216351299
169,15,square,mse,0.04361622297254384,0.0002256012071605727
170,15,square,friedman_mse,0.043472114722056594,0.0004203189268503733
171,15,linear,mae,0.7899638846125262,0.0087700896982707
172,15,linear,mse,0.7811675184601592,0.009036827291834222
173,15,linear,friedman_mse,0.7906451526038814,0.011736351567008963
174,15,exponential,mae,69.83005665294249,3.749133072089971
175,15,exponential,mse,65.05742580604081,2.108986124894395
176,15,exponential,friedman_mse,64.4214163475294,1.922363850434657
177,15,cubic,mae,120.36741562824182,4.940581035744821
178,15,cubic,mse,131.74509881769717,2.185661938288141
179,15,cubic,friedman_mse,126.81363974792512,3.8042541327525834
180,20,joint_normal,mae,0.07540319192196883,0.0007068179151618104
181,20,joint_normal,mse,0.07511472433687391,0.0007003624746070845
182,20,joint_normal,friedman_mse,0.07686728874031379,0.0010349748554137248
183,20,sine_4pi,mae,0.05320025920947332,0.0005275821670431413
184,20,sine_4pi,mse,0.05166404051263153,0.00014912009020999522
185,20,sine_4pi,friedman_mse,0.052038557105915706,0.000350894292197961
186,20,sine_16pi,mae,0.05195340725407478,9.205396086711642e-05
187,20,sine_16pi,mse,0.05256821849382047,0.00042361070924553485
188,20,sine_16pi,friedman_mse,0.05208785020172908,0.000267228158217093
189,20,multi_noise,mae,0.0763681204056055,0.00040231388856015694
190,20,multi_noise,mse,0.07508473969040022,0.0002897366427509526
191,20,multi_noise,friedman_mse,0.07405441878192917,0.000279114067390604
192,20,step,mae,0.5685596442019376,0.001108998193509851
193,20,step,mse,0.5729945722229658,0.005661014096791997
194,20,step,friedman_mse,0.5828603971016584,0.003673883245204368
195,20,spiral,mae,3.3128893527597945,0.05332730767147471
196,20,spiral,mse,3.444763531999901,0.06406673621049128
197,20,spiral,friedman_mse,3.4262483436037763,0.10798960371065065
198,20,circle,mae,0.054595666340343775,0.0004301673813100172
199,20,circle,mse,0.055285153534649675,0.0008535421125447953
200,20,circle,friedman_mse,0.05313378729063171,0.0006837937900551615
201,20,ellipse,mae,0.05375283026109499,0.0007096065321943508
202,20,ellipse,mse,0.05460276508646621,0.000713810313058297
203,20,ellipse,friedman_mse,0.05498610435405059,0.0006232821999857076
204,20,diamond,mae,0.04335855457732774,0.0002191445352085206
205,20,diamond,mse,0.04369550835032867,0.000328642647248026
206,20,diamond,friedman_mse,0.04390322364859221,0.00022632683822108537
207,20,log,mae,0.21896351511986012,0.0015556078704255642
208,20,log,mse,0.21398725495736176,0.0009464216296700455
209,20,log,friedman_mse,0.21315716477226143,0.0006511585946413285
210,20,quadratic,mae,3.3122599664194206,0.07238473849331176
211,20,quadratic,mse,3.2479928189178424,0.11218569590637882
212,20,quadratic,friedman_mse,3.0884772749460097,0.06675365619761238
213,20,w_shape,mae,3.124887794136086,0.057321256309770724
214,20,w_shape,mse,3.8615950659022373,0.04245792999325194
215,20,w_shape,friedman_mse,3.492732054017972,0.03593020383970519
216,20,two_parabolas,mae,0.0295371117428763,0.0005240082350771403
217,20,two_parabolas,mse,0.03001147548348963,0.0003373256693001258
218,20,two_parabolas,friedman_mse,0.028881503646687578,0.0007178137353024445
219,20,fourth_root,mae,0.19260449498877813,0.00359185821570462
220,20,fourth_root,mse,0.20675300457488915,0.004027249687525463
221,20,fourth_root,friedman_mse,0.20704113900811766,0.0055885963350065255
222,20,multi_indept,mae,0.0784690995964688,0.0005632915130361532
223,20,multi_indept,mse,0.08193625998848844,0.0010932210282711121
224,20,multi_indept,friedman_mse,0.08220809735252872,0.0012380549234720227
225,20,bernoulli,mae,1.408321657587575,0.015439216940415812
226,20,bernoulli,mse,1.368858214196353,0.0017215272432539602
227,20,bernoulli,friedman_mse,1.4058089399342542,0.01952210726915818
228,20,square,mae,0.04330314636868347,0.00013771114573172776
229,20,square,mse,0.04365408190175927,0.0002573360440523532
230,20,square,friedman_mse,0.0431247770597156,5.9182422502015304e-05
231,20,linear,mae,0.8181827222081666,0.01487302598529188
232,20,linear,mse,0.7969085657110692,0.014094723279767359
233,20,linear,friedman_mse,0.7984979838915682,0.005035736308151292
234,20,exponential,mae,62.521079028089915,0.42510766229316893
235,20,exponential,mse,59.04721501761507,0.5586404775910543
236,20,exponential,friedman_mse,66.20276651172443,1.6596979937962686
237,20,cubic,mae,134.02170502660098,5.749709650815494
238,20,cubic,mse,141.88549991126658,4.824265891976869
239,20,cubic,friedman_mse,145.89498143780375,5.365855233968025
240,25,joint_normal,mae,0.07481501536001237,0.0002358345475582258
241,25,joint_normal,mse,0.07470859276478371,0.0005452379414048177
242,25,joint_normal,friedman_mse,0.07389669327588796,0.0005216184941935094
243,25,sine_4pi,mae,0.05116530916955164,0.00038021660903562175
244,25,sine_4pi,mse,0.05144043918738998,9.856329410850336e-05
245,25,sine_4pi,friedman_mse,0.051834613466359855,0.00033082068310382097
246,25,sine_16pi,mae,0.051201080045614314,0.00023661186565315635
247,25,sine_16pi,mse,0.0516126369135629,0.0002032706029250948
248,25,sine_16pi,friedman_mse,0.05074237878789391,7.049768715120207e-05
249,25,multi_noise,mae,0.0739804788336893,0.000553765610770072
250,25,multi_noise,mse,0.07651162486899463,0.0008694371899052582
251,25,multi_noise,friedman_mse,0.07586104492680618,0.0007377217486643263
252,25,step,mae,0.5896447965458989,0.008847728593772464
253,25,step,mse,0.5835353433805818,0.00551354379154782
254,25,step,friedman_mse,0.570059451297215,0.0010898428068384766
255,25,spiral,mae,3.3141679288612154,0.07856275747756564
256,25,spiral,mse,3.375862900143344,0.05838839993602776
257,25,spiral,friedman_mse,3.3339274203169085,0.03974302050950342
258,25,circle,mae,0.05429853367599476,0.0006913744338788221
259,25,circle,mse,0.053800906094302346,0.0003815198014793395
260,25,circle,friedman_mse,0.053824538634749765,0.0005614378531899973
261,25,ellipse,mae,0.05542864916752828,0.0009186913740224314
262,25,ellipse,mse,0.05599062082966529,0.0005986908059349619
263,25,ellipse,friedman_mse,0.0560694820870844,0.0016294143427606207
264,25,diamond,mae,0.043263904370605115,0.00012844847753553095
265,25,diamond,mse,0.043469656506057205,0.00013023934231522007
266,25,diamond,friedman_mse,0.0429262366360726,0.00027279225174705327
267,25,log,mae,0.20919056872934666,0.00240056213889114
268,25,log,mse,0.2081830480535861,0.0030978473431134863
269,25,log,friedman_mse,0.19931010042055294,0.0031904193762831707
270,25,quadratic,mae,2.98229796312791,0.029801138114149
271,25,quadratic,mse,2.9526081638667305,0.034549365317346245
272,25,quadratic,friedman_mse,3.0752798293643524,0.05771719564892744
273,25,w_shape,mae,4.202072578078354,0.12002496499653037
274,25,w_shape,mse,2.9422679934482296,0.027433053448190078
275,25,w_shape,friedman_mse,3.181251518539655,0.26123542351651136
276,25,two_parabolas,mae,0.02906201996852763,0.000262364400585787
277,25,two_parabolas,mse,0.02868720084105289,0.0001316041890048143
278,25,two_parabolas,friedman_mse,0.029605619660734182,0.0003792192212002662
279,25,fourth_root,mae,0.20166957139669286,0.00317505923249174
280,25,fourth_root,mse,0.20876563961171826,0.001986690175901493
281,25,fourth_root,friedman_mse,0.20071734860673368,0.0009960371787908753
282,25,multi_indept,mae,0.08008838042871037,0.0005730185378996824
283,25,multi_indept,mse,0.08018075437969396,0.0008745732595651204
284,25,multi_indept,friedman_mse,0.08228059813250413,0.0015037572591139524
285,25,bernoulli,mae,1.4151646462483278,0.00676413270430175
286,25,bernoulli,mse,1.415134823706858,0.030959363587631825
287,25,bernoulli,friedman_mse,1.4149422468106294,0.007539961681662367
288,25,square,mae,0.04312299912506151,0.0002745236110233401
289,25,square,mse,0.0436834094879511,9.765345474225547e-05
290,25,square,friedman_mse,0.043632532979319155,0.0004806660987774207
291,25,linear,mae,0.8042122319413911,0.00878645721568095
292,25,linear,mse,0.8072733224509406,0.008367962976836282
293,25,linear,friedman_mse,0.7830516965524055,0.0037130485215345027
294,25,exponential,mae,65.06705484013155,1.3294043262874764
295,25,exponential,mse,65.07823403437651,1.2909893893678788
296,25,exponential,friedman_mse,66.55846124851284,1.9627626539839012
297,25,cubic,mae,126.74670304195088,2.608135106741265
298,25,cubic,mse,126.98681575807056,4.386513326003646
299,25,cubic,friedman_mse,136.52483757654002,2.849020596161365
300,30,joint_normal,mae,0.07271957868904222,0.00028600924178081053
301,30,joint_normal,mse,0.07571488753311859,0.00042992348202609034
302,30,joint_normal,friedman_mse,0.07348279611032091,0.00032400874950624616
303,30,sine_4pi,mae,0.05056758259739659,0.00018255918302216467
304,30,sine_4pi,mse,0.05040142739735445,0.00030032177768648334
305,30,sine_4pi,friedman_mse,0.050941489359138926,6.263713855855893e-05
306,30,sine_16pi,mae,0.05065735712791941,0.000201766756850827
307,30,sine_16pi,mse,0.05020806960600662,0.00015100072972700892
308,30,sine_16pi,friedman_mse,0.051368057496732046,0.0002077887959078432
309,30,multi_noise,mae,0.07669651249050186,0.0004829983474151061
310,30,multi_noise,mse,0.07372466152844637,0.00046027541501875803
311,30,multi_noise,friedman_mse,0.0748395663205679,0.00021237069543969116
312,30,step,mae,0.5915900179034245,0.007510274522621584
313,30,step,mse,0.5895707192933569,0.004790034486591308
314,30,step,friedman_mse,0.5736421367300877,0.0056685054068830705
315,30,spiral,mae,3.3629313423599783,0.09001940655815978
316,30,spiral,mse,3.279273422778803,0.039018329665454536
317,30,spiral,friedman_mse,3.406665734703791,0.022128486752825534
318,30,circle,mae,0.05264697639751474,0.0006826631934980249
319,30,circle,mse,0.05439558466359501,0.0003831268088758001
320,30,circle,friedman_mse,0.053838622734377076,0.0016217507089403462
321,30,ellipse,mae,0.054028953567824264,0.00035428718491005873
322,30,ellipse,mse,0.05563891541880063,0.0004936084676336614
323,30,ellipse,friedman_mse,0.055578199411020955,0.0005849343046156903
324,30,diamond,mae,0.043478004662725556,0.00024600281749508675
325,30,diamond,mse,0.043358699671634374,0.00013569669865672425
326,30,diamond,friedman_mse,0.0428004779450101,0.00015436173354912132
327,30,log,mae,0.2032918946962842,0.002076225976301773
328,30,log,mse,0.19932993168885865,0.0015177935939495058
329,30,log,friedman_mse,0.19894470348473653,0.001985427339782022
330,30,quadratic,mae,3.1246536510566,0.024786169746162122
331,30,quadratic,mse,2.8541771722372036,0.04505559979500389
332,30,quadratic,friedman_mse,2.990895297266094,0.0718554206380993
333,30,w_shape,mae,3.6689376384929497,0.04248124925373534
334,30,w_shape,mse,3.649677619583566,0.05467166792979678
335,30,w_shape,friedman_mse,3.374936792154643,0.07437175208193741
336,30,two_parabolas,mae,0.02895377715578376,0.0009222411668488045
337,30,two_parabolas,mse,0.0272951590116301,0.0002440677018610353
338,30,two_parabolas,friedman_mse,0.02916065522727602,0.0005307972429565992
339,30,fourth_root,mae,0.20131832753321027,0.004228534122448952
340,30,fourth_root,mse,0.19794733697374928,0.0007680494061998273
341,30,fourth_root,friedman_mse,0.18409834205762002,0.0013689189308484727
342,30,multi_indept,mae,0.08072249455542808,0.0005777659492002758
343,30,multi_indept,mse,0.08042079420982672,0.0006487465420032054
344,30,multi_indept,friedman_mse,0.07982673118884967,0.0005370346699884631
345,30,bernoulli,mae,1.4072277519889778,0.011743183945378297
346,30,bernoulli,mse,1.3927630580291015,0.019773076435351637
347,30,bernoulli,friedman_mse,1.4169737730901664,0.018795088884789903
348,30,square,mae,0.04347057777984555,0.00014087940272241504
349,30,square,mse,0.043151988416502376,0.0001509485984362075
350,30,square,friedman_mse,0.04322351190926077,8.633740089066303e-05
351,30,linear,mae,0.8175188692234145,0.005972221334408529
352,30,linear,mse,0.8062244305770883,0.0034890759260453362
353,30,linear,friedman_mse,0.8210417784501447,0.005529140016796021
354,30,exponential,mae,68.59110427400954,0.5599574180150673
355,30,exponential,mse,66.39470272094225,0.1839944977669716
356,30,exponential,friedman_mse,68.84423536695823,1.4685962904439804
357,30,cubic,mae,142.02451072878216,2.2174784508953667
358,30,cubic,mse,148.11330866472673,2.048935541773565
359,30,cubic,friedman_mse,120.81273965620508,1.8122184019936138
360,35,joint_normal,mae,0.07318475788649662,0.0001237615707323077
361,35,joint_normal,mse,0.07381438700136499,0.000583654413331591
362,35,joint_normal,friedman_mse,0.07337464173376244,0.00038346453272045165
363,35,sine_4pi,mae,0.05074309224366567,0.00019477366807426572
364,35,sine_4pi,mse,0.05016330435998008,0.00014429588970101676
365,35,sine_4pi,friedman_mse,0.05055432822687197,0.00024117318658450166
366,35,sine_16pi,mae,0.05046842739423808,0.00024135880230317846
367,35,sine_16pi,mse,0.05041395496914033,0.00036504945936231814
368,35,sine_16pi,friedman_mse,0.05010057739198538,0.0002304788506596917
369,35,multi_noise,mae,0.07591210264862171,0.0002741190687682319
370,35,multi_noise,mse,0.07704559207635908,0.0004323890373120374
371,35,multi_noise,friedman_mse,0.07383768461300551,0.0005710108601568606
372,35,step,mae,0.584445991729773,0.0024138082360525394
373,35,step,mse,0.584064745676735,0.0033021222742589352
374,35,step,friedman_mse,0.5874745463927459,0.0038395348842632155
375,35,spiral,mae,3.5512036164507874,0.0655789558371225
376,35,spiral,mse,3.507871273340913,0.04916777706302173
377,35,spiral,friedman_mse,3.407145918498138,0.062376588981062464
378,35,circle,mae,0.05414913331750957,0.0007981815144104203
379,35,circle,mse,0.05453936580994778,0.0004878424405144268
380,35,circle,friedman_mse,0.05382989435881245,0.0007251647919143421
381,35,ellipse,mae,0.05419088527646578,0.00046537236977299524
382,35,ellipse,mse,0.05359924960019056,0.0002322017558631977
383,35,ellipse,friedman_mse,0.05399235645579198,0.00036706368934412214
384,35,diamond,mae,0.042808684671181485,0.00020481763661551227
385,35,diamond,mse,0.04384399878191318,0.0003454588960990695
386,35,diamond,friedman_mse,0.04257903783510403,0.00012834461208688735
387,35,log,mae,0.20666827987491354,0.00144452440502226
388,35,log,mse,0.20024784445302166,0.001472857810795058
389,35,log,friedman_mse,0.19491275263710084,0.0012411966411398551
390,35,quadratic,mae,3.138407259223804,0.02670611078605474
391,35,quadratic,mse,3.1273410440100387,0.033928168380295824
392,35,quadratic,friedman_mse,3.28593720742035,0.04364467472040317
393,35,w_shape,mae,2.581557685441221,0.06798722614683723
394,35,w_shape,mse,3.275213747334271,0.10305289647402231
395,35,w_shape,friedman_mse,3.1073584442521613,0.06960905279580658
396,35,two_parabolas,mae,0.028046651845424375,0.00025595780745984634
397,35,two_parabolas,mse,0.029361339200833454,0.00044992755768580165
398,35,two_parabolas,friedman_mse,0.02870538022273909,0.0005883882703619906
399,35,fourth_root,mae,0.2065542302926339,0.0014444161351973748
400,35,fourth_root,mse,0.19680416703547637,0.001488946079010936
401,35,fourth_root,friedman_mse,0.20325318859444613,0.0056205757506745556
402,35,multi_indept,mae,0.0810642123281772,0.0011286727301628233
403,35,multi_indept,mse,0.08093939975757064,0.0006756470000224507
404,35,multi_indept,friedman_mse,0.08041482296145572,0.0009352456583661562
405,35,bernoulli,mae,1.3846593438917254,0.015440451680426298
406,35,bernoulli,mse,1.3807053011100272,0.008596933177642211
407,35,bernoulli,friedman_mse,1.4027583577328764,0.009901430466431436
408,35,square,mae,0.0424126877401392,0.0001284421485956883
409,35,square,mse,0.042959701528819595,0.0001423419616754502
410,35,square,friedman_mse,0.042697793845201996,0.00024378278488145356
411,35,linear,mae,0.8082242897439562,0.01452019749543359
412,35,linear,mse,0.8122982856943283,0.007068403145410751
413,35,linear,friedman_mse,0.803876516612663,0.008821470727302277
414,35,exponential,mae,69.91440150713319,1.2263972505625529
415,35,exponential,mse,68.19270156034847,1.8183572009750792
416,35,exponential,friedman_mse,62.7711196009603,1.2575925401662935
417,35,cubic,mae,134.68347866515015,1.8988081584217595
418,35,cubic,mse,141.5474727261881,3.8209161095899713
419,35,cubic,friedman_mse,122.79751342747258,1.6611393004585309
420,40,joint_normal,mae,0.07395623647798315,0.0007854434626912171
421,40,joint_normal,mse,0.07454161837631088,0.0003172191292643421
422,40,joint_normal,friedman_mse,0.07233868727816406,0.00012087828206646172
423,40,sine_4pi,mae,0.04998850570255646,4.4637986031155705e-05
424,40,sine_4pi,mse,0.05009225263522913,0.0001368806943867384
425,40,sine_4pi,friedman_mse,0.050154950005054474,0.00013506496501407826
426,40,sine_16pi,mae,0.04981519512726177,0.00018677317168851255
427,40,sine_16pi,mse,0.05041677512582289,0.00012097417721246563
428,40,sine_16pi,friedman_mse,0.05075930842834516,0.00014260826834198892
429,40,multi_noise,mae,0.07647267205347139,0.00044280700823997584
430,40,multi_noise,mse,0.07571664574612394,0.00040896881289896657
431,40,multi_noise,friedman_mse,0.0747040816982812,0.0006351018307268504
432,40,step,mae,0.6039038246729113,0.001995281705911752
433,40,step,mse,0.5863127631694774,0.002332781368759585
434,40,step,friedman_mse,0.590435900612854,0.004275494532516549
435,40,spiral,mae,3.3219483774059535,0.04778124825055663
436,40,spiral,mse,3.4753061752421672,0.03450656190529778
437,40,spiral,friedman_mse,3.3601352000705482,0.07337163391424355
438,40,circle,mae,0.05316585496933161,0.0005393727271545595
439,40,circle,mse,0.05310122995807838,0.00037613409446535646
440,40,circle,friedman_mse,0.054555167094342785,0.0006829536290462439
441,40,ellipse,mae,0.05471878990244081,0.0005332171725976818
442,40,ellipse,mse,0.05399380533853017,0.0006941704294241394
443,40,ellipse,friedman_mse,0.05370474354742936,0.00036316196210058944
444,40,diamond,mae,0.04297028508100421,0.00015218476067488466
